rep,pop_init,crash_prop,tl,ts,ss,model,filename,minbin,breakpoints,loci,mutation_per_site,n_estimation,theta_per_site_median,theta_per_site_2.5.,theta_per_site_97.5.,year,Ne_median,Ne_2.5.,Ne_97.5.,Ne_12.5.,Ne_87.5.
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.316810313323095e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.316810313323095,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.328916549597229e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.328916549597229,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.328916549597229e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.328916549597229,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.346219682972305e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.346219682972305,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.346219682972305e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.346219682972305,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.384062946401505e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.384062946401505,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.384062946401505e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.384062946401505,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.401661299255945e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.401661299255944,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.401661299255945e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.401661299255944,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.420257308053613e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.420257308053612,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.420257308053613e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.420257308053612,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.430200572040555e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.4302005720405555,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.430200572040555e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.4302005720405555,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.439477994768911e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.439477994768911,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.439477994768911e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.439477994768911,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.446187405532491e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.446187405532491,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.446187405532491e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.446187405532491,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.465171495388143e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.465171495388143,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.465171495388143e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.465171495388143,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.497446930247916e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.497446930247916,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.497446930247916e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.497446930247916,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.508044395491993e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.508044395491993,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.508044395491993e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.508044395491993,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
1,200,0.5,100,200,20,stable,~/R/vcf.testing/slim_rep1_pop200_tl100_crash0.5_ts-ybp200_modelstable_ss20test13-11.vcf,2,10,,6.550303127782437e-8,30,7.71624072265625e-6,5.90698876953125e-6,3.0502583984375e-5,6.550303127782437,192.90601806640626,147.67471923828126,762.564599609375,170.4454345703125,574.565673828125
